feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
-653.9712956638,74.3718421565,13.9107128035,15.7239017189,10.7058598867,-0.2120217066,-5.2834953408,-8.9727466883,3.8712604897,-3.1636781846,-4.2949853111,1.9290845035,1.0973060886,-1.0222568786,-3.3578216782,5.5134087875,-7.5045563195,3.9144223016,-2.212165987,0.7623051765,1
-706.1626186678,36.0307317967,-7.870565115,8.6896761179,-4.5955714274,-9.9716345673,-5.6630781858,-11.3246800924,-7.0823954092,-2.9396628334,-5.8494351922,-3.4165427699,-7.2078793374,-0.4362295332,-5.4547298084,-5.9787124398,-4.3545155986,-3.0804767241,-3.6649897803,-1.0036973546,1
-713.6762782246,33.8888743309,-4.5776903956,5.9961041742,-3.5544239883,-8.6811930852,-6.4643385575,-12.4174893312,-5.1943208708,-3.7000379004,-5.0381184401,-3.769506514,-6.8672307715,0.274331856,-7.0736942701,-5.2121324764,-3.9583869415,-2.9621357457,-3.8757611433,-2.3097259312,1
-719.7124567312,36.6803372415,-5.5194680298,7.2003386812,-3.9069750716,-7.9938325973,-5.5117730623,-11.7917668379,-5.4871916275,-4.6458704042,-2.5951304233,-4.8368958167,-6.2650721986,-1.149762755,-5.888537947,-4.970005719,-5.3285755074,-2.2116276398,-4.8862235016,-2.3334658236,1
-729.2432434197,40.4943752933,-1.0220828961,6.6368889231,-2.7242758626,-6.9639912378,-5.2286519697,-11.0100580641,-5.1608740362,-3.1920445239,-4.4608291058,-4.3950444776,-6.3461012036,0.1220984129,-5.3656916014,-5.0458342676,-3.6406320261,-2.7814418593,-3.6956316087,-2.6791014616,1
-652.2297138689,71.0724502447,8.2277823882,13.3597848239,12.1565007502,2.5309063463,1.4632391656,2.2977662055,-2.1482300532,-1.3172470085,-2.9050414606,4.7041584062,-0.4163857311,-0.0153227561,2.8021249379,1.4146620181,-1.1561281253,2.5776943865,-0.2900313212,3.9360426065,2
-638.3556167022,74.8993650311,8.3920285345,19.1473576687,10.6392382797,6.0307552222,2.767642896,-1.3803908762,0.0278341928,1.7523699006,-2.9634003262,5.7476057839,-2.0511250803,-0.9651497439,1.8449274877,0.0465547725,-1.0446187594,-0.1733106749,0.6693353071,3.6069787328,2
-641.4180935212,77.4250236076,8.5942741251,15.4168819046,11.3465425484,1.2412756624,3.0576819874,1.9583551571,0.3426526037,-0.6394358002,0.5653749283,3.9494191257,0.027140867,0.5290954435,3.1014698874,0.6966569604,-0.5560792923,-0.4163504487,0.4734283805,3.8423182703,2
-652.1581632074,73.7987772844,6.3867740278,13.3792019361,10.0300187576,1.139020181,0.5280787647,1.5425614033,-0.206467439,-1.1476708971,-0.705141742,5.5842958184,-2.2162929869,1.0988945186,1.8918859703,1.9052939794,-0.029806455,1.4662755198,0.1805066915,4.9375488424,2
-619.4237790622,78.8212656925,-1.4207507303,17.9036170839,10.4613406839,2.5448070747,2.1127567408,-2.1858461396,-3.2268768167,-1.2191662762,-3.4998224138,8.6024005432,0.3926285734,-2.6509047393,3.4520117655,2.7234759576,0.816250567,3.2097893818,3.2932979473,7.7457931364,2
-662.0957984647,81.6201621497,6.9199994935,13.9696299789,11.9422633761,1.200192014,1.5690550481,3.3022344876,0.4214353463,0.0116556293,0.0357373609,5.1418182284,-0.7360022075,1.1596238359,1.867871268,1.977002499,1.6473221423,0.8110440893,0.874584456,5.4878098964,2
-658.4689807899,72.5607454867,3.9918945902,16.1496037486,10.8688962941,1.6563258222,2.6918498771,-1.5893171417,-0.0954141904,0.166627293,-2.4439755663,6.1535514288,-0.9363697292,-0.3691921846,3.2727026281,2.0179845078,-0.7082092071,1.1305113449,-0.1961332283,5.4517353646,2
-625.2220782087,85.8549968727,11.4972359316,18.5462036387,12.5398353242,1.3758104949,4.4724011726,0.7298564435,-1.4522234109,-1.7703625426,-3.3165017667,3.3676731031,-0.2492941315,-0.9765114435,3.0267970705,0.7969700263,-0.8466883174,1.2646530752,-0.7512222154,4.5684505091,2
-682.528839009,74.3136874459,16.1707894797,22.796079361,16.7451778191,7.1786659686,12.4747219149,2.3478843141,-0.1420666177,4.2696185983,0.4313991578,0.4980258821,4.1842899181,2.965492234,0.3600618642,3.6885833813,-2.1624162954,2.626980748,-1.9281018371,4.3453849587,2
-645.7772445494,68.1780330012,17.2065468042,20.333152203,14.3508275366,9.4665772987,10.746456873,0.1886993047,-3.6413202337,5.8990338946,-1.3272082299,-0.2585100357,4.1741052474,0.0085134068,0.3777711505,2.5560637114,-2.2760007802,3.3798615537,-2.7344663051,4.2803102482,2
-683.8718225139,79.1486109589,17.3034350155,20.8938877592,13.3604045908,12.8558281823,13.1353435375,1.4135436682,-5.7436305974,6.7794219326,1.4860812444,-0.0668271216,6.220713782,2.2780194939,-1.6267255035,2.5326352696,-1.6476954138,2.0855531519,-4.3540490795,4.1512648717,2
-638.4988725559,64.6937112206,15.8639351491,23.5927002033,17.6644320468,9.5627474862,6.6349818755,-3.2492622702,-3.7245048686,6.6003643259,-0.7795442571,-3.6863226338,5.6466853196,0.6957820026,-2.9369737292,2.4972244924,-4.2759017964,1.9387764842,-4.1793610349,4.1044016909,2
-660.7371585542,66.1591487563,7.3694009386,14.4343627455,14.4169786962,8.7017910309,7.5412935539,-0.8330115089,-3.2052941175,3.8339177999,1.7511177234,-0.2954982127,4.2024394205,4.31690745,-1.2941507569,1.1565065947,-0.975543094,0.96377067,-2.7387011931,4.2054640897,2
-642.2850800658,69.0644316463,11.2688100677,21.8814402498,21.1236854794,10.2953956552,11.6912067934,-3.6925419041,-3.8340811247,7.3327956233,1.3236603435,-1.8323442559,2.1988284119,1.6718536051,-0.3375142797,1.6973326593,-4.7729506053,5.321455034,-2.666245192,1.7261355886,2
-648.7196018333,65.0614209251,14.9036589985,18.025225568,16.26158409,8.269290947,7.9874525486,0.9549647995,-4.1607626342,4.5081473729,1.8982787511,-1.1617925953,4.9501789903,3.40044684,-0.9186221143,2.5515850105,-1.2094452415,2.205558533,-1.7279552519,3.4405636021,2
-634.5964338885,69.7871412785,14.2940878266,15.5835130987,13.4211702889,7.0040961732,9.2032543857,-3.5838033271,-7.7814156653,6.8621977492,-0.4007221344,-2.6300106269,3.4810047045,1.5844002579,-2.3405730582,2.7576097023,-1.380985993,1.9772463449,-3.2765208217,2.4504982985,2
-600.8853510325,75.8888300569,-1.195548516,18.1291041453,12.2986089219,-3.242192151,0.0714175464,-8.1890731915,-9.3083121466,0.1302746501,1.578186316,-2.544760102,-3.2223229015,3.9135931653,-2.4883394261,-0.9449369005,-4.1643105032,0.0978005793,-1.0815674551,0.6889903045,2
-591.3897886018,70.4896157185,2.9197048359,15.3569816143,16.2715142331,-4.582071765,1.868553133,-6.1617567932,-9.6941544007,0.8414092253,0.8868196485,-1.9933426992,-1.3442442605,5.3108853581,-0.874447787,0.3034517229,-3.6792644158,1.2769272779,-0.9331304277,-0.0353164368,2
-635.4618288099,76.4643375261,11.959175691,14.7161664955,13.5053666037,-1.1403562632,1.9028740875,-4.0867048505,-6.6004034228,-0.2874326739,2.1154802917,0.1152985558,-1.8763042438,4.5784476401,-0.4516848089,-0.1449544239,-3.9386090921,0.8665281302,-1.6211379444,0.2715206537,2
-641.6563031409,75.2088142428,18.2867031678,18.557209562,17.134031688,2.5675651063,6.4559120169,-2.8497907398,-3.966422662,1.4253614316,2.4650020051,1.7409312034,1.2209391851,5.7970131061,1.7195857007,2.5327061354,-1.8365728826,2.5410697139,0.0790047822,1.0580312783,2
-636.1215696441,81.2064055122,12.5727367494,19.7766957235,18.1533917176,2.5583394741,0.6512335864,-4.5988206045,-4.86629542,2.2558243895,2.0053677885,-0.394749723,-0.8039704684,6.0386539503,0.0561333784,1.3958826459,-3.0124658588,1.2705128227,-0.4116381207,1.4480842968,2
-620.4268492569,73.4741349567,4.144571716,19.6531787282,13.5676494398,-0.5473316257,1.3491582127,-5.4446297703,-5.4485817171,1.3900096739,2.6368350117,0.1646563672,-1.6551050824,6.3470924186,-1.263560859,0.3397952315,-2.4342826357,1.3666361245,0.1907748267,2.737304993,2
-608.5090216274,76.805849197,-0.3603493812,15.8925653074,14.8160164281,-1.6290293115,-1.1540436809,-9.3307925309,-7.8738682995,-0.4764497022,-0.9053056984,-2.234974326,-1.8796235531,4.0923060633,-0.260452429,0.133482332,-3.2144917203,0.5684136236,-1.2178264613,-0.2084257674,2
-611.4202982259,77.5805796755,5.8176073751,12.6555349541,13.7198895181,-5.4699356976,0.0938486574,-4.4040352332,-9.0049715266,-0.4430294539,0.1408928538,-1.7344067214,-2.3225869181,5.2508399081,-2.2224806784,-0.7155450912,-3.6547640596,1.2691545348,-1.3962643853,-0.0205679014,2
-745.883202747,54.2228188,17.719723861,23.9062046133,14.9548410186,12.9486349776,5.6251975242,7.2736701812,1.1199533073,1.6906635949,5.4744497943,4.4078632718,-3.299807256,2.8289700961,0.5334343215,5.3009652749,-2.2294780158,3.2785891128,-3.5571492951,2.7508583181,2
-725.9022050775,63.2450648869,24.5305947678,23.914690702,13.7936262873,16.1508269056,3.5548720656,7.1175821249,-1.9658868461,3.0523631651,6.6244645343,6.8247703174,-2.6585608554,0.7944310817,-1.1251772835,5.2910912595,-1.392188171,2.7752959189,-5.8695149506,4.9252207909,2
-741.9934929446,62.8573729553,23.62592938,23.3096905169,16.2198198434,13.7140470327,9.0410887353,7.1193784644,-0.2872212429,5.6294665586,5.7506203257,5.2962846082,-2.6585332678,2.9486956103,2.0512718828,5.4361142481,-0.3670082721,2.8668908716,-2.6563809052,4.7187363711,2
-726.6296728737,61.4922651568,24.3004241325,22.938210255,16.2177661437,12.3072614683,5.2645412725,7.0194297989,-0.8520609637,3.9795388512,6.0589909376,6.0543642195,-2.0279284313,2.4907800126,1.3458848743,5.3727337869,-3.7208484664,3.7857202598,-5.5519056835,4.8473238493,2
-724.3262711601,74.7789312083,24.3131895513,25.9478120707,18.2332312695,14.7512910412,6.7137960848,4.7278979567,-1.2421113304,3.7435062981,3.9358386235,4.137449709,-2.821799944,2.3344273734,1.5308948416,6.7292783129,-0.6992138853,3.9227506506,-2.736029949,4.2455950713,2
-725.1168569177,65.3076198383,21.8024593395,22.4754150182,14.3935669704,11.3074044447,5.3234374308,4.7137784612,-0.4768668462,2.7364800975,7.8135922397,7.135841834,-1.4479431009,2.6003619146,-1.0314070492,5.8044621207,-2.14392854,2.3346195402,-2.3277167818,2.8638061074,2
-716.3621995609,64.6355520025,24.2895168243,22.4194881664,10.6177698129,10.5869446804,4.6391163278,-0.2772968176,-1.0463627494,2.9861118374,4.5995212532,3.6788313083,-2.3468314579,1.6273595761,-0.7068371579,4.5450822777,-1.1480168775,1.1449997277,-1.9581072942,3.1387486846,2
-729.9031041385,69.7518937941,22.4872197446,20.2687505997,17.6963828682,11.6036207471,5.0146237095,6.1364957224,-0.8695829752,3.6708246488,6.6679455271,6.804931694,-3.1453122628,2.4924518514,1.1225788783,4.5007747994,0.5700417407,2.9250931468,-2.6648337709,4.1802118009,2
-719.2531800262,67.2749480435,14.9534096411,19.5283354517,9.702007811,3.7859920608,9.773733243,-3.9311153994,-0.3066859043,-1.2338990772,0.1319454839,-5.5315307314,-3.8078615709,0.093434138,-2.3530981243,0.4758775885,-6.3328305596,4.0484640457,-0.2589464465,4.6103680342,2
-707.2084536426,63.8929560164,22.0588246701,20.540663681,11.4326742068,6.1028511071,7.5928439374,-6.5509835111,-0.598684597,0.5269136894,0.8151190181,-3.0929605397,-0.7444598318,2.7252722097,-3.5318279,0.9425859774,-3.096262457,3.7934726404,0.775457586,3.704817477,2
-715.3232119413,68.5069218623,13.3558085702,22.5651613362,10.344947712,2.774705161,8.8482703091,-3.1089142582,-1.6196182931,-1.858645257,1.6803612703,-4.7412180258,-2.6909925198,2.1289813853,-2.2714398848,0.9553398649,-4.5222392874,4.8829467152,0.9366356533,5.0446955331,2
-726.1161289307,68.8824436826,15.0894877392,21.8176892068,9.3284343688,5.7777649477,5.5179867613,-4.9696617463,-1.2730696077,-0.6728849039,0.7653416001,-4.8261553243,-2.777288821,3.4425950054,-2.616694283,1.7239731596,-3.4391241196,3.1170486607,0.1632376796,4.3377100327,2
-706.1553056594,71.17476095,13.8904806733,20.1548534118,11.6174935369,1.7249174575,7.6720689829,-6.1558297884,-1.0968419315,-1.3018691304,1.0986448363,-3.2231716501,-2.672097536,1.2111089086,-2.5450255213,1.9707586842,-4.3520083224,3.1628347601,-0.6777271346,4.386134575,2
-714.4642105988,64.6925352214,14.7839547354,20.5972212773,9.1084961128,4.5982773426,6.318018597,-6.213444175,0.6833801143,-1.3364781437,-0.4094827415,-5.8294666246,-4.3707766676,1.3328946028,-2.7408493375,0.1869778499,-4.7082953328,2.803415816,0.7581582122,5.1930966036,2
-719.6585661053,64.8972593788,18.6603473245,19.8026902045,10.0664733725,7.2861756652,8.5910672144,-3.1650050145,-2.361400096,-1.3085919998,0.1411924812,-4.4288789191,-3.6595035216,0.9927974852,-4.0397112016,-1.4619300103,-3.5115040836,3.3138741596,0.0297233192,4.2853172497,2
-724.4774551854,68.3302969626,14.8712976627,21.3866642856,13.6220030331,4.1516858512,7.6692105488,-6.9643196056,-1.5907312892,-1.3126568941,0.7196227264,-3.3112791785,-2.0153828982,3.9035218,-3.384721313,2.4101672831,-2.4472650704,4.394447593,0.0015208251,4.2450913885,2
-741.3321716185,40.320081083,-2.5715706822,2.9200811736,-2.3890866417,-5.6025693663,-9.663689734,-13.1515185853,-9.4367270816,-6.673972064,-8.0872994485,-4.4318912792,-6.9331280369,-7.0760793741,-2.8531779782,-5.0586638868,-5.6553855599,-1.9919959471,-4.4846808825,-2.0621679662,2
-754.4026193338,46.0198623853,-1.0297660495,3.5597798691,-5.8215927881,-5.4034768988,-8.0421785428,-10.0754726298,-10.5068231102,-4.2465386044,-7.9284781675,-3.731312436,-6.6427246645,-5.5330641176,-2.4143861919,-4.6995089759,-6.0478158907,-2.1340238245,-6.5223003543,-2.1583614374,2
-713.3656466689,49.8536266969,1.6809832523,0.5665034376,-7.3045620668,-6.4219956545,-11.7563527797,-8.0902384704,-11.6021851758,-8.5250064563,-6.8412711652,-3.5407135655,-7.1356573631,-5.8846902888,-2.5353022405,-5.6810100789,-6.2990211202,-1.9000501828,-5.3101594838,-3.7663580547,2
-677.2678703639,43.1230138689,-10.1262595364,-0.8056683609,-6.3036879738,-7.8242760995,-10.640030527,-10.5637843458,-8.7056492686,-6.4241532009,-8.1331228588,-3.6260274137,-5.1960017051,-7.505564734,-2.941880558,-4.8764153508,-6.8559348528,-3.6414495238,-6.7206918626,-2.2306038891,2
-698.6633371268,42.6624399088,2.6650210019,1.41788395,-1.6492814288,-2.2459754674,-12.4772002704,-8.2213592026,-9.8155454142,-4.798406009,-8.916327826,-2.9781771209,-4.5452825538,-5.2116949,-2.3450832481,-2.8303886191,-4.3254464564,-2.4783855006,-4.6626004606,-4.006677667,2
-737.7937238052,39.8031788006,2.5843621067,9.5421194626,-4.8958093047,-3.3953170022,-9.4493726396,-9.979802739,-7.2203316944,-6.0425038677,-5.7467532014,-2.2128017199,-6.5771223924,-3.6922880762,-1.9571172135,-2.7828085188,-4.4565745158,-3.3468939371,-2.2573584381,-5.277502925,2
-688.6163514068,42.3508389364,-1.91809732,0.822538876,-3.1637524722,-6.8646105483,-10.7507127819,-7.2387274794,-10.321586141,-8.8402536197,-5.3661038614,-4.8113800564,-6.9724360151,-6.1875335152,-3.0843743482,-5.4013527504,-6.5303125238,-3.7815834015,-6.4715737444,-2.6571798713,2
-701.4809332142,47.4695977342,-3.2512683257,5.7046558749,-2.9565175768,-5.2052087595,-8.0159978239,-9.3104566584,-8.8444197559,-8.5103936546,-5.0821823567,-3.3014212245,-7.6191781032,-6.0041991918,-2.228471458,-4.1601112368,-6.4863069339,-3.8494565265,-4.8632597258,-2.9221465295,2
-691.506076358,47.8232627899,2.9391643533,1.9392418153,3.7073968933,-1.4867058135,-7.5636905299,-9.2194883277,-7.0270390898,-1.6574227082,-0.7350585257,-8.2188851189,-3.0148752113,0.1967272721,-1.3002718751,-4.1494983876,-6.5770981044,1.6303849525,-6.2557429781,-2.1230983772,2
-688.5221360014,46.9088823408,3.4133808068,6.1509295296,2.8227749357,-2.4675320891,-6.2424378389,-4.6865899922,-5.0496065459,-0.9467370775,-1.4776166118,-7.6360811603,0.1018446492,-2.2103605742,-0.6658004587,-0.7382709072,-7.6637213818,0.9092798321,-6.7811368212,-1.9968784671,2
-677.2103213561,55.1366100697,-1.3441307043,6.4611289948,1.3792792484,-1.5092227404,-5.1173585935,-11.5694984827,-10.9364991731,-2.2957640448,-0.3951572042,-8.4643201754,-2.4974126292,-1.0630367308,-1.4242067253,-3.6519908609,-6.685674482,2.2101490746,-7.7656625702,-0.4093872113,2
-687.5060291288,60.4012710273,-6.4819768883,2.1921514785,0.7715312484,2.0145203437,-3.8227965522,-9.5541016015,-11.0556151651,-1.0805846007,0.6127396635,-8.046412998,-4.3964117254,-0.531200474,-0.8250626459,-3.5198019788,-6.7946635108,0.9562948103,-7.1087496987,-0.7318785667,2
-707.7432732213,43.5654383258,7.0184587807,6.4565528956,5.2926098553,-0.1122600826,-5.5200909188,-6.4202623251,-6.4623464436,-3.3470029187,-0.6463724701,-7.7398752506,-1.6487902348,-1.8560057512,0.0571916604,-2.2969555723,-5.6660072007,2.8183934702,-7.0252785735,-0.7703681327,2
-690.8732378979,47.8351602778,0.9288872345,6.0827557492,6.2192917494,-1.2862966961,-3.5628007232,-4.7368098318,-5.2511270747,-2.1769818265,0.3387938569,-7.329599664,-3.0038747554,-1.0409304345,1.3296510499,-3.2886739122,-7.4970356476,1.4305422919,-6.5376667347,-0.64842469,2
-679.1622871563,48.2496889355,0.3656462815,4.0429214634,4.8699757305,2.0932400995,-4.7762734268,-10.9608909324,-9.9228849014,0.3455298754,0.310497792,-8.6511617748,-2.4870309195,0.4989275939,0.8421860331,-3.0297044796,-6.6683774889,0.6078712812,-4.3455011869,-2.2384140237,2
-686.4323215377,49.7302277502,-0.2226748799,6.6807287643,6.4455787992,-1.3767726183,-4.4775404184,-7.3103250267,-8.4989694836,-3.2871944026,1.0547377027,-6.8010798162,-1.1668815448,-0.7921529797,0.2959059313,-2.2333168937,-6.865565432,0.7455900774,-6.8610782712,-1.3795694114,2
-779.3268331196,79.8184812384,25.0248724517,33.1733403345,21.4824205276,14.8754810274,0.0464085914,-1.8235597956,3.8053494197,5.7694273051,-4.2872659749,8.3730110889,1.4858849806,-0.0832976865,1.6914740995,3.4271439427,-3.236284342,4.7610137532,-3.9144447487,4.3630859906,2
-756.4413178127,74.3104412857,15.2038152321,21.2260012259,11.5512890426,11.020241676,-2.2122120244,-2.4844487503,-3.0791061623,5.1734984422,-8.101930781,2.5386779588,1.6221242629,-0.1560340149,-2.2211832756,3.8061124462,-1.1572782502,3.2557366536,-4.338416277,0.7240226537,2
-705.6902778313,83.7960551603,14.818110301,30.1214879946,18.395791031,7.1929412022,-2.728910596,-3.2934538333,-0.3065255771,8.0903461549,-4.2277963377,6.3392705126,0.6017907356,-1.143947169,0.3442175741,1.3261473239,-2.7444123113,2.6713854017,-5.845206458,3.7054122135,2
-675.7505583357,66.5008693422,7.9879164849,21.800021352,9.3666604202,-0.5932587512,-4.0754631686,-1.1262241702,-2.2216289224,4.7825511484,-6.0953608353,4.833708114,0.2099206369,-0.5640639304,-1.3862863129,-2.018434581,-0.5327110383,0.7561182764,-7.1494099921,5.5330089889,2
-763.9156104442,71.6023568802,14.4313310463,19.3918565653,16.412676457,8.1626258174,-3.0248505407,-1.9064965163,1.4930897618,4.5166176953,-4.8990667379,3.3944611904,0.3561967645,-0.3885913063,-1.0601723389,0.9747547191,-1.6015367697,3.9325523039,-6.3049486914,1.4729322603,2
-806.0607328818,63.9717965583,20.9522925323,23.0165756056,15.8669646147,11.7188444618,-0.5842069756,-3.1073167414,4.5211558422,8.9338047936,-2.4601525965,8.3692354135,2.9573611494,1.6219003784,0.1663352593,4.5375718422,-2.1797679,4.9471695643,-3.5485041166,3.3696696754,2
-715.5787869752,66.6411587146,0.3564788099,28.3084658004,16.2550984577,2.721123469,-7.3172639628,-4.823285049,2.0119266417,7.5537578049,-7.7318306315,3.3442411301,1.8139065065,-1.632295303,-0.400614258,1.446632284,-2.2556854157,6.0596161196,-7.7600822695,4.8602870494,2
-750.588152907,70.804284582,16.8185114352,22.880196415,15.5272507634,11.5736520852,0.1571446847,-1.9588249383,-1.4685460439,8.2871416778,-3.0852513361,3.9668755294,2.1441107101,1.1525035115,0.3636146809,2.9945311674,-1.7022692517,6.7017259255,-4.9947990259,1.617005708,2
-663.7601608884,55.7036335233,0.314196216,6.8621260886,8.3921260342,-2.3698023223,-2.2661929359,-3.0058626483,-6.7904366321,-4.532327428,0.3483642663,-2.245682483,-5.9567606675,-0.4536069743,-4.5874493759,1.2973856187,-6.149572247,-2.4411306568,-1.5083845843,-2.3125742752,2
-680.448752085,59.1022937345,2.012302813,8.4744617646,12.9824492609,1.0596857477,-2.9517349793,-4.7761124653,-7.8732766194,-3.3836682654,0.9159042848,-1.1661725529,-5.946411426,0.6489753062,-2.7767799227,1.6798464003,-4.200379647,-2.4592693903,-1.4563712385,-1.2028904816,2
-683.1628484278,60.0012026147,6.3943785656,8.7906850582,12.4816550372,-0.3823278691,0.115328059,-0.3195368265,-4.9925708355,-2.9935885975,-0.2646334688,-0.9600078837,-5.5392016053,0.3363937298,-3.1821514706,1.3810104885,-3.7184400195,-1.8366990055,-1.4268947614,0.2005302676,2
