feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,label
-642.0772808338,48.3150789354,-8.8007450974,4.3334020763,-4.5294199999,-5.9549504509,-4.8125871605,-10.2511321126,-7.0704678401,-2.7995108115,-5.9178650343,-2.6620100804,-8.0623796537,-2.3018615969,-4.224171553,-6.26526627,-1.2162622885,-5.0702771583,-2.489158529,-0.8153197484,-0.8414506442,-0.4678382601,-2.8762757596,-0.5088311894,-1.9703991096,-0.4108282209,-1.1223465905,4.1151361514,1.007327807,5.0859352291,2.0930726716,3.4574680028,1.4772747565,0.8048060618,-1.178255434,2.6551743391,3.8097808195,1.8192804763,1.3071170249,0.3453161565,-0.8155285386,1.1384971891,-0.3576375518,1.4528606768,-1.9604345706,-0.9655303158,-3.1844170615,0.1015681459,-1.5350497751,-0.4339342184,1
-654.3622591883,56.0889868318,-8.7468733785,7.8151840236,-2.8425084687,-4.3429616169,-4.1494423146,-8.2354403797,-5.2926515084,-0.2017650288,-4.7474187809,-1.822977309,-5.1539869442,-0.521930933,-4.4581453511,-4.5172942244,-1.3022314778,-2.9532637955,-1.1538375318,-1.0373160126,-0.2950653288,-0.3415674924,-1.465601842,0.7239808261,-0.0107076308,-1.250652378,-2.1084995057,0.9803907461,-1.4732444124,3.3122680982,-0.9952813064,2.3735393283,1.5256529364,3.5196883139,2.7304883084,3.4367840959,1.1628962163,-0.4738379931,0.4269446439,0.2904814902,-0.1456737015,-0.1872290902,-0.6842884954,0.0092822337,-2.5957650582,-2.0136156225,-2.0428195194,0.2123916508,-1.9647735187,-2.1415031692,1
-620.3401093836,51.7885666515,-10.0619475084,3.6904265896,-3.5061840085,-4.0913651959,-4.3475746216,-9.0496967451,-6.2291965707,-1.5499900586,-4.9282247007,-2.516379814,-6.5239375015,-0.2266012645,-2.9930761712,-5.7152970549,-1.8212932372,-4.1969234185,-1.8797046411,-0.3126904565,-0.0351091143,-0.0443117471,-0.9866565491,-0.0298159431,-0.5828301316,0.5459282273,-1.3571040033,4.113301247,1.1715119214,3.9593084004,0.5774076154,1.6631420221,1.6156063955,2.1114081531,0.3893032475,3.2228515764,2.8087794591,-0.2027192649,-0.4569916032,0.0854195514,0.2176286537,1.9100531689,-0.117104842,0.8718696168,-2.3357831649,-0.8471179619,-2.1946693525,0.4156150194,-1.2885579906,-1.7914686255,1
-652.8785862106,51.6739235634,-10.2687742336,10.9650901307,-3.7420510734,-4.2570854337,-3.601705365,-7.7590275742,-3.2290690986,-1.6644032882,-3.4845633011,-1.7710850568,-5.543550728,-1.158243398,-3.7028561115,-4.9459390464,-1.9318406029,-1.6470355974,-1.2563051207,-1.2834743742,-0.3682373662,-0.9322191507,-2.2944687508,-0.5681374157,-0.8242546167,-1.7626668841,-3.484264384,-0.7097209081,-1.5234317128,3.8685353324,-0.1377262682,2.664803309,2.3909447098,4.4745614672,1.9038128173,2.9683249704,1.9133879425,0.6145336866,0.9949921874,0.4693002138,-1.230051305,-0.1133755746,-1.1269286281,0.9044277374,-1.6812622494,-1.7633564583,-2.8798140162,0.4802145837,-1.2384795463,-0.3807887392,1
-668.4666873459,59.1800609115,0.9258288389,7.5304350925,7.3649157853,-2.8034988589,-5.9199219278,-10.1624586513,-12.170192174,1.0123405298,-6.7590333373,-2.8787580792,-6.8870032134,-5.4914210178,-0.0853651842,-4.6896112112,-11.2156585036,-1.9849292864,-4.6657605391,-4.3251790802,-6.5509443442,-1.9897553274,-6.9708014347,-2.5715895324,-5.4248075143,-0.0474476682,-1.8575995348,2.0477857005,-0.7310359021,2.4321642327,4.2929625571,5.0224982312,5.6735184944,5.584602274,3.1343011195,2.7575719571,0.9326715182,4.4921978596,6.5836558108,7.1332010071,2.2173622663,3.0159732476,-1.834880462,2.3752524427,1.371486313,1.1551056494,-0.9495283211,0.0267087674,-0.747303355,0.698630385,1
-680.9144660913,53.7533570565,5.7920679237,6.0175190072,5.0651497478,-1.7864572986,-2.1281515477,-8.7167183924,-7.2528727116,1.8301015027,-8.0484282256,-2.6078165677,-6.09885656,-4.353874203,-0.6811000684,-5.001465759,-9.6835514528,0.1146558849,-7.3362149937,-3.3631559941,-6.206423064,-0.9671574935,-8.2134897341,-2.7353695334,-6.4656634614,-0.9873580461,-3.8112710359,1.277114366,-1.6130158024,1.4724953363,1.3591595494,3.1828524699,1.1470770962,3.9863639245,2.1849548372,4.6300261202,3.7252603191,5.3324801169,5.3350289052,4.8328497249,4.1570576601,4.4020675448,0.8263653714,0.7816807114,0.0631978726,1.0118117299,-0.1425642423,0.8430886649,-1.498484636,-0.8939846808,1
-686.5969368178,60.6434605414,-0.0068328553,9.823923337,3.2435238699,-4.4480562499,-1.4081319891,-7.0190887325,-11.6079677508,-3.8003349918,-7.0548879809,-3.4067900294,-7.0410682497,-5.5830146541,-0.1012855784,-5.1677777446,-10.1080126922,-3.4767586535,-3.6942836725,-3.2021949016,-6.5928758768,-2.7043521301,-7.9769843803,-4.3249374688,-4.760827016,-0.6600152879,-1.6795586885,3.085665651,0.4491641523,2.3779768267,1.4434235311,1.4602663029,1.9956913741,4.0249101956,4.227282191,5.3542158253,2.8618734964,4.9897858139,0.5566868026,0.8903007032,-3.118158538,1.1513818055,-0.2275841026,1.3442142981,0.2902658132,-1.1476016276,-1.1284514741,-0.1714696341,-1.7571100967,-0.2663360435,1
-691.869632619,58.5540035898,-1.1481851091,10.5134064214,3.9629862184,-3.1820451599,-1.7244569471,-5.9823743117,-10.3919471377,-0.1283884249,-5.4130480788,-4.4930720156,-6.1273491645,-3.9723275798,-0.1048917258,-2.7372212471,-8.8098772069,-1.765941697,-3.1331928648,-3.0449870259,-4.4551298515,-0.170867601,-5.3674491298,-2.1697246977,-3.5173484785,-0.0105915337,-1.6251635648,3.8160785512,-0.2242399408,1.5981452725,-0.2628083435,-0.2833090048,0.9594420993,3.5445739714,5.1219248749,6.699680124,4.8657246676,6.5593035716,3.998394629,4.6460841612,-0.1521090877,2.2470656338,0.0287378889,2.1732408339,0.8482297627,-0.9621924543,-2.3082943771,-0.088695162,-0.654270466,-0.2514241901,1
-764.6105888598,46.5559880788,14.9691234986,5.1739240888,-0.4763006109,-5.8384481463,3.9203198251,-11.9174726271,-8.1721508401,-2.6710930056,-2.3723303088,-2.7288654201,-5.6294924183,-2.7215324344,0.7890553963,-5.1286902347,-5.4340766277,-2.2874682456,-3.4585967987,-5.0289706731,-7.4090264998,-1.9178868049,-6.4867332064,-5.0744493592,-3.3200726286,-2.9967766633,-5.7571816717,-0.41351257,-3.7374291653,-3.5020108633,-3.8791903475,-3.2341108569,-1.9992544377,2.4650992791,4.4308297691,6.6974362054,5.3305747764,5.2363825271,1.0133285686,2.6831477064,-0.0210105751,4.3499083272,2.2758634865,4.9571042387,1.382595426,1.9295681121,0.8836563919,1.3743775176,-1.0340886105,0.9222805169,1
-764.5382936128,57.0389109205,8.0727586112,4.0093529526,0.4110585634,-4.7554089212,0.0686284002,-13.5897863172,-8.5323596728,-2.0209295504,-0.2369715151,-4.9242516194,-3.3155275083,-1.0109058949,-1.2687467869,-6.3475890747,-5.6418517585,-2.0974460909,-3.9912511323,-4.7901172338,-5.4870167753,-1.8859127258,-5.0823964039,-4.963975725,-2.5927678318,-2.6697336319,-5.428483765,-2.728259061,-3.1506585144,-2.4668772387,-4.463098272,-2.2926054436,-3.566925859,-3.5984972379,-2.3054330086,0.669689739,1.600376128,5.733266362,5.9697437919,7.7979573324,3.9497953293,5.459267685,4.0441202134,4.7801554755,1.5958506258,2.8453006856,0.6040616347,1.9032278796,-0.4865595047,1.9410744007,1
-743.5489004188,55.3834177052,8.9761316362,5.6507122071,3.453026032,-6.7977830815,1.1414196399,-13.9141119573,-6.0111258491,-3.1979966184,-1.3636378386,-4.2764346695,-7.3638121187,-0.5948773988,0.3955725286,-6.9230507686,-5.4751168827,-2.2002708852,-3.2111987109,-3.8662709963,-6.5317287872,-1.2441988036,-7.1999989006,-4.8372402881,-3.9227046368,-2.7310555833,-5.6679131519,-1.4907197676,-3.8387769838,-2.2918967086,-2.625672225,-2.8433723756,-3.3202317855,-1.4728362263,-1.461268029,0.3845391201,1.2799097341,4.4304262883,4.0731698172,7.3275267136,5.6965857766,8.2778643845,4.5685640968,5.1246112246,0.3078186176,0.2724942772,-1.9757222527,1.3079362227,0.6407566108,0.8746872528,1
-754.6760966712,53.5333959169,8.8053410735,7.8496354071,4.1702688088,-7.4346222103,0.8322951296,-13.4625281293,-7.5001793936,-2.7830207949,-0.3330405001,-4.5723825822,-6.7630223721,0.4764102901,-0.7083708814,-6.7871165093,-4.7901704638,-2.9076153074,-2.9512020878,-4.8574935462,-5.2330811862,-0.0018846992,-5.5549320149,-3.6791310954,-2.625663089,-2.7120456436,-5.7690752521,-1.6007699055,-3.132805843,-2.0336027003,-3.0558158814,-1.7704303895,-3.1556229923,-2.3671271834,-2.7528583693,-0.2093991532,0.0245283194,5.1373629066,6.3067700179,11.3642501911,9.2360808147,9.2477677651,4.4998240788,1.7609410925,-1.8730019542,0.6771493811,0.1496380489,2.0645691131,-0.4952455424,-0.236897928,1
-597.7688467737,50.528769298,11.8504000775,11.8082997672,7.1521346884,-0.5825488114,-2.576487783,-8.6443622727,-3.9406008394,-0.2382301757,-2.9020881009,-5.0864617156,0.0113299799,-1.3164655619,-0.5632431556,2.2671611829,-0.7099054968,-1.4088547177,0.0091437244,-1.8914244375,-9.3232475526,0.1709090584,-7.368659025,-1.8525646905,-4.5567869513,-2.0552803059,-0.4244091564,-2.0143633921,4.5683209636,2.545772194,1.9934518906,3.7097777329,2.079151683,6.8387444641,3.4232399413,7.8054634152,0.9567819728,3.5747186289,1.8898372897,6.1690766487,3.9045028185,3.511799157,-0.9639888295,0.4425504987,-0.5610398645,0.7239962758,-1.1941523372,0.0372389491,-2.3048999322,-0.5630286263,1
-545.0753312916,51.9117148769,-0.0318763232,2.5825524391,6.0384086109,-7.2174454611,-9.6683474274,-16.5684937061,-7.9218634421,1.1030540373,-4.7584106304,-6.6289548554,-0.6156401712,-3.2739560137,-0.6433333632,0.2506789496,-3.852857344,-2.4437557538,-2.1101663488,-1.9092663198,-11.0403002822,1.2354201876,-7.8936859192,0.9593395607,0.0942799084,4.2376674835,3.6501796022,4.8854491377,8.5562475614,6.0021701771,7.6065503749,7.459418026,4.308034311,4.7879905075,-0.8345615286,2.5663360915,-0.4753713322,3.2783441389,0.7836407893,1.0977211086,-0.3104581194,0.106779539,-0.7481583969,0.2695590776,-3.2824051846,-0.9182312224,-2.6246303413,-0.209670406,-2.189422981,-0.4644700943,1
-551.3593556218,56.7614785508,3.2804961024,8.481190663,1.6212419681,-8.1474804545,-8.6093802687,-12.6728216967,-6.4341101958,-0.5864968893,-3.4963156867,-4.9462017989,0.5201362797,-2.8301187841,-4.466368203,2.8162632423,-0.3458503831,-1.9860384948,-1.010654212,-0.6196708068,-9.1227054572,3.1173464508,-7.3325473526,2.0227794591,-6.4986824746,-0.7056521897,-0.1220772021,-1.815497251,5.2422208027,2.6588178737,2.0315663136,1.8594437589,-0.1669725106,5.8534910539,2.3563646475,9.0946936417,4.5197430893,6.2846682132,0.2229077825,3.2007137384,0.2938957099,2.8979928477,0.8396881221,2.9847946046,-0.5902611177,0.2735318427,-1.5606782221,0.5876076558,-0.6325266891,0.9128153688,1
-570.7831787378,51.5111989751,2.0414391797,3.2842605168,6.0829500032,-3.0977417494,-5.8325143808,-7.7251771132,-4.570917656,-1.3135253759,-4.8310396822,-5.1727245275,0.1373816441,-3.4549135034,-2.5882654602,0.8540334467,-1.952817485,-2.7878993239,-2.178378229,0.1456749057,-7.2105538186,1.3371197165,-5.1810473554,1.653984428,-2.4517306011,1.2155611441,1.2326137831,1.781618663,5.7466454694,2.0646816905,3.2032508561,3.5018879148,2.9527262392,6.0060572287,2.4641406714,6.8671437508,0.9331839503,3.4622286673,0.4616734355,2.2504238519,2.4501626379,1.9719417188,-1.0182696179,-0.4883851624,-1.46923236,0.1384524894,-1.3084926942,-0.3277926791,-1.6642812556,-0.5479733071,1
-738.3874810771,45.8362625691,4.3092589985,7.3571964045,-7.3161325025,-3.3557177735,-4.9487604497,-10.4312660591,-2.6974330582,-3.828534705,-3.6178193248,-4.0979965976,-4.4967616096,-1.2992808092,-6.1063627359,-2.5921186473,-3.7167363905,-1.5241132936,-5.2933968593,1.3943211916,-1.0379504886,1.696076104,-0.8561639496,2.8864812803,-1.7105996127,-0.3623319578,1.1045672059,2.9613410464,0.9601539642,3.1038525186,-0.1745187621,2.4596877935,2.4218479003,4.047980969,1.5974066152,2.3637790908,-2.1871692886,0.7043859813,-0.6315942852,2.6036994011,0.5422492668,2.2427529905,-0.6027455463,-0.2733005068,-2.0550021687,-0.2636885031,-2.1859269448,-1.183499897,-2.7768985564,0.0583270875,1
-736.1932840828,40.9009452839,3.8061181383,8.1004658513,-4.0831545282,-3.0676826551,-5.2882133857,-9.9777318287,-3.2316066203,-2.6387971802,-2.8382011801,-5.0406569113,-3.7270448413,-1.8203801936,-5.1202371463,-2.4899807489,-3.1823871292,-1.7700412892,-4.9844312513,-0.2577484451,-0.9777562493,1.7563397866,-0.2828270236,4.0778813181,-0.9969775277,-0.9698276078,-0.9753379974,0.2941279421,2.7124386718,6.2015676946,4.5083661628,4.7829568302,0.3755510319,1.1953674701,-0.3597661075,2.3836718747,0.106265355,1.9157706279,0.0559729784,0.5284461995,-2.2465296537,0.5740632065,-0.3096868483,0.1451397055,-2.861069517,-0.7792074021,-1.1464001609,0.859039037,-2.6366309805,-2.1940470019,1
-760.1036203146,42.64431075,6.6935938266,10.4281702834,-3.8438461714,-6.4902624643,-2.8717056155,-7.667319397,-4.5278978115,-3.014347985,-1.8864267394,-3.3439991666,-4.636693327,-0.2153928403,-4.9617952042,-1.825209989,-3.5352090687,-1.5850791776,-4.9914177612,0.2821188823,-1.2978522021,2.5441568081,0.0681899942,3.4822725954,-0.273308193,0.2139026347,-1.7649975921,0.7787278339,-0.4977444923,0.9392561313,-1.2656891211,0.1987981357,-1.9530494593,0.9589998774,-0.3686655039,2.5154630387,1.2890002564,4.775783704,1.836912328,2.933409395,0.3065720229,2.0174735551,-0.1944121591,0.5651226345,-0.4219688263,-0.2241777073,-0.7206482796,-0.2541335989,-1.4594811128,-0.8115682848,1
-758.6592291804,43.7638988221,5.7131603987,11.2652717015,-3.4909692936,-4.0749654406,-3.9675827559,-7.6580617555,-1.8508552368,-2.066815367,-2.1477988642,-4.6414284725,-3.9835293728,-0.501358874,-3.2607936894,-1.4078217323,-3.2047600135,-0.3656491054,-5.2595530765,-0.1162173205,-2.6253120258,0.2843186013,-2.7933564064,2.40212533,-1.4085192917,-0.2446059346,-0.7401483482,-0.1631254011,-0.9806618823,1.3680646047,0.0577250037,2.2011687322,0.9853628488,3.9636881269,3.4350169515,6.122783908,2.3679302867,3.3752327736,0.0704702694,2.3632190369,0.0342074072,2.3653985929,-0.4371552878,-0.42438335,-1.5994934734,-0.2353213359,-0.6353761109,-0.8056507594,-1.4359176809,-0.9167639336,1
-634.5630073768,52.9754190229,3.8550075994,8.5876986371,1.635099121,-8.9924475128,-14.9067507346,-6.7977221296,-6.864635542,0.0164923882,-6.6322577076,-5.0057300414,-1.2381225659,-6.9819234409,-2.6629751582,-2.8487099526,-6.6111052197,-0.8945037729,-7.8747251745,-4.0309921041,-4.0119806859,-4.1066685428,-4.8497494118,-1.7106348276,-4.5680170578,-2.0849990928,-1.6597670447,0.7318269381,-0.4049668336,2.3670766813,-0.9541451523,1.9035589069,0.957059622,2.3561416182,1.2606048871,1.172428235,-0.0505879565,1.1419877835,0.2120598343,2.0446816901,0.3697742266,1.1681381318,1.3476947015,-0.0435840795,-2.9690532262,-0.8573254151,-1.8080852512,1.5867540519,-0.1210619577,-1.6504719507,1
-670.7526902971,59.2703787127,6.9075964814,9.4191354333,0.5768275671,-6.9121260074,-8.4409868192,-5.6290518981,-6.8551292331,-2.2649955875,-7.3121007321,-4.9535817318,-1.8292158952,-5.7391324699,-3.0005211884,-4.7780635945,-5.213806171,-1.4995679165,-6.1156777413,-2.5985212592,-5.698748625,-3.1571103651,-5.0647762967,-3.4279727716,-4.5285842377,-3.1942441601,-4.7898549651,-2.5480537975,-3.1522050165,-1.3907960712,0.0354320364,1.1861260963,-1.0867443273,0.8244568634,-1.0816418865,0.1361685444,-0.2180188522,2.545261686,1.5311491069,2.7614585777,1.1219690476,1.5226665702,1.6339037848,2.7623339931,0.8682622784,0.9628103646,-2.2248125113,-0.4812396061,0.3555423357,1.973656213,1
-640.8285901409,45.1584428194,5.5067901324,8.7487976482,1.2916711672,-8.4554170374,-11.3945358842,-7.569986346,-5.1242303751,-3.2311394154,-6.4787061336,-1.9615324676,-4.1175358581,-5.3645516482,-3.6818067654,-4.8183839873,-4.5965856688,-0.3784839742,-6.9625036249,-2.7242301271,-3.8756294788,-4.3933037906,-4.7309642681,-1.1464107922,-2.5348531875,-2.219005564,-1.8787899423,-0.5482191816,-3.2161230513,-0.7205921431,0.0009619194,3.0119908961,3.8127155559,3.9660492698,1.4352185312,0.8874502058,-1.0587253554,0.8437663645,2.0101351145,4.124777784,1.0048517853,0.8684301086,-0.9155169924,1.2831690378,0.72233167,1.4089166853,-0.138579571,0.1388656095,-0.3756017599,1.2160581046,1
-678.1323275481,59.3387903071,6.1563783061,10.5655730662,1.1830468375,-7.8424658891,-8.6286205756,-5.3824432145,-5.389717352,-1.5955253139,-6.7134881916,-4.7794033636,-1.7264714408,-5.2186918564,-3.5142094171,-4.3763865452,-4.9343187116,-0.4685049126,-6.7949826831,-1.4170581833,-4.5724945385,-3.3222863646,-5.4372116095,-2.5628578538,-5.3914990322,-3.1636813374,-4.7798283557,-0.4438883167,-2.4821492056,0.3009464119,-0.7343992964,0.9117619471,-1.7544022797,-0.998744105,-2.3791258838,1.3797258866,2.0508973352,3.9863601564,1.196570506,2.7025952162,0.2421392648,2.1588103837,0.8385770858,1.4561219878,-1.3579635075,-1.1804304649,-1.8338104421,0.3489318805,-0.0786925054,-0.5892980297,1
-717.4521931618,78.6922360556,12.9345836094,20.4565247108,9.6623234212,8.1251762933,2.8972262902,-5.4233887109,-8.7269046613,-1.4286716444,3.5290372137,-1.735457151,2.9210772198,5.453988602,-2.4134487768,4.3046192734,2.238716131,-2.2725205258,0.5488486514,6.8249919977,-1.3170706564,-1.7059016699,-1.0199259784,-1.979474081,-1.8007248432,1.798732663,-1.0040608787,1.7692909305,0.8566158224,2.3846534986,0.6337879803,2.9402564499,-3.885693338,1.2032265231,0.1412593602,1.9280572219,0.3978829021,0.0188104299,-1.7993517552,0.6411435298,-0.9885597882,2.9339882769,-1.0154262244,-0.0116525845,-1.2467607171,2.1775702904,0.6141206943,1.6588717796,0.652842097,-0.0805882977,1
-708.543561988,63.9317094197,11.5232541012,21.3079266338,8.5950186067,8.7369215707,1.8611472716,-5.8771681877,-7.8536589604,-0.9134732377,2.9246160688,-4.2089168934,2.1010663441,4.8196684312,-4.1047053192,4.9198035325,4.3637048256,-3.3651766825,1.664738546,5.8004059868,-3.6971211535,-0.6156214879,-0.7880515584,-3.5156524281,-2.3701397956,0.9103040862,-1.4084913382,0.053385402,-0.0996730782,0.9416678973,0.0182279084,-0.0166389592,-2.2333507833,0.40429933,-0.3556634224,0.6514156014,-1.3557429232,-2.0928587128,-4.0235528828,-1.6225158064,-0.8527484212,3.934825121,0.8462232286,1.4976533902,-2.3793910074,-1.5565120378,-1.9591732371,-0.3706692812,-0.1775773368,1.8734004616,1
-727.6757026161,70.7253720229,12.0599591499,23.953650841,11.7517480075,11.0100731676,4.441936617,-1.6663444645,-7.9223586224,1.2273426987,5.7410263618,-2.814085807,2.6264634646,5.1283991005,-3.4083429128,5.4362982356,4.0240635848,-1.4960027349,1.7685587148,5.70598636,-2.9306224141,-0.7223606576,-0.0139363558,-2.0475674821,-2.5039149117,1.5451853012,-1.2109123006,1.0433140495,-0.1492062734,-0.0200168372,-0.39670705,2.3859010306,-2.7948758162,1.5679330075,-0.0844588183,0.693631564,0.2022183517,0.0007469896,-2.8550007717,-0.9585172484,-1.6107004847,1.0055211817,-1.8557982602,0.2693034727,-2.1255238262,0.3876788641,0.6856720628,1.6843850093,0.0397623714,0.0554682863,1
-725.2517343519,78.8129422817,12.983938355,18.1242220796,8.637459193,7.2415154476,5.0121138388,-1.5215910751,-5.7968059178,-0.817660939,2.9643648658,-1.6968340395,3.0539734469,7.364032717,-5.1525431666,4.9724913287,2.8554829584,-1.8721930847,1.4969220476,4.7062455664,-2.9273286135,-1.9497798893,0.0210281831,-1.7109225665,-1.0727510934,1.7799219532,-0.1323763078,1.5091492348,1.8365438608,1.4317600061,0.7568531962,2.8765966095,-2.1736264959,0.7724761847,0.249263697,-0.144748358,0.755229125,-0.7321090331,-3.2484204845,-1.5985945135,-1.5475453921,1.7069543604,-1.6178167414,0.2117427323,-2.9821293758,-0.8950920955,-2.3015122587,-0.2340233993,-0.0407415998,0.950407298,1
-618.8974480182,57.5460555266,3.1293898914,11.6989002933,6.7709257081,3.0291023909,-13.976498336,-9.3373175594,-4.7665510484,-8.5057682736,-4.0511543605,-1.0531912681,-5.3301933811,0.2076397198,-5.3955574022,-2.1641330504,-2.1216765216,-2.9793033739,-3.2047453713,0.1092442318,-5.1434684774,-1.6586445715,-4.3184010501,-1.9434121403,-6.0560964152,-0.417190814,-2.8138668541,-0.9541745314,-0.8790033455,-0.8215394566,-2.7427922338,-0.9306132608,-3.6766939512,-1.2442020942,-1.8707727786,-0.4204001628,-2.8578010329,-0.7472157203,-3.7874340434,0.1212965726,-1.6522503197,0.6746200101,-1.1606622083,1.4730318421,1.794732577,4.6133156393,1.872988887,2.9721461617,0.0851577681,-0.0623219972,1
-632.8486496844,61.6007704152,0.270944229,12.2261734337,6.7296241867,1.0971274507,-11.8962948067,-7.4748502469,-3.0474834631,-7.9655562612,-1.9010065855,-1.2651020057,-6.4804164663,1.5065007039,-5.1126580216,-2.4353410251,-2.9562016334,-3.3568941714,-4.0560282331,-1.3700975079,-7.3039316851,-2.4457326441,-4.4441155258,-2.5496777726,-7.097934666,-0.7588742403,-3.0057710993,-2.2994896445,-2.2713007322,-1.1664112126,-3.4587997559,-1.7443484041,-4.7939987282,-1.4028008203,-3.1511481446,-1.2972104381,-4.9817780936,-1.9712449184,-4.8889264467,-0.8964255977,-0.9486114464,1.6716360885,-1.2193119276,-0.323680076,-2.6279974095,0.7595752888,0.874677328,3.9799826641,2.3497768269,2.588146617,1
